round_0,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8
1,"(1, 99.97)","(1, 99.98)","(1, 99.95)","(1, 99.82)","(1, 97.79)","(1, 99.97)","(1, 100.0)","(1, 99.39)"
1,"(1, 99.99)","(1, 99.96)","(1, 99.49)","(1, 95.23)","(1, 97.34)","(1, 99.94)","(1, 100.0)","(1, 99.9)"
1,"(1, 99.99)","(1, 100.0)","(0, 100.0)","(1, 99.98)","(1, 99.92)","(1, 99.92)","(1, 99.99)","(0, 99.85)"
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
1,"(1, 99.99)","(1, 99.99)","(1, 99.99)","(1, 99.98)","(1, 99.76)","(1, 99.77)","(0, 99.92)","(1, 99.19)"
1,"(1, 99.98)","(1, 99.99)","(1, 99.99)","(1, 99.99)","(1, 99.99)","(1, 99.98)","(1, 99.99)","(1, 99.98)"
0,,,,,,,,
0,,,,,,,,
1,"(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 99.98)","(1, 99.2)","(1, 99.89)","(1, 99.97)","(1, 99.87)","(1, 99.95)","(1, 100.0)","(1, 99.85)"
0,,,,,,,,
0,,,,,,,,
